ANNO_LAUREA;COD_Ateneo;NomeOperativo;NUMERO;NOME_CORSO;COMUNE;ID_PROVINCIA_ISTAT;ID_SESSO;laureati
2021;2702;Venezia Iuav;LM-04;Architettura per il Nuovo e l'Antico;VENEZIA;27;F;39
2021;2301;Verona;LM-14;Tradizione e Interpretazione dei Testi Letterari;VERONA;23;F;39
2021;1509;Milano Bicocca;LM-87;Programmazione e Gestione delle Politiche e dei Servizi Sociali;MILANO;15;F;39
2021;1701;Brescia;L-14;Consulente del Lavoro e Giurista d'Impresa;BRESCIA;17;F;39
2021;2201;Trento;LM-88;Gestione delle Organizzazioni e del Territorio;TRENTO;22;F;39
2021;5802;Roma Tor Vergata;LM-77;Business Administration-Gestione d'Impresa;ROMA;58;F;39
2021;5802;Roma Tor Vergata;L-20;Scienze della Comunicazione;ROMA;58;F;39
2021;5808;Roma Biomedico;LM-21;Ingegneria Biomedica;ROMA;58;F;39
2021;5801;Roma La Sapienza;L-02;Biotecnologie;ROMA;58;F;39
2021;5801;Roma La Sapienza;LM-78;Filosofia;ROMA;58;M;39
2021;5801;Roma La Sapienza;LM-77;Economics And Communication For Management And Innovation;ROMA;58;F;39
2021;5801;Roma La Sapienza;LM-65;Teatro, Cinema, Danza e Arti Digitali;ROMA;58;F;39
2021;5801;Roma La Sapienza;LM-06;Ecobiologia;ROMA;58;F;39
2021;5801;Roma La Sapienza;LM-14;Filologia Moderna;ROMA;58;M;39
2021;5801;Roma La Sapienza;LM-19;Media, Comunicazione Digitale e Giornalismo;ROMA;58;M;39
2021;5001;Pisa;L-03;Discipline dello Spettacolo e della Comunicazione;PISA;50;M;39
2021;5001;Pisa;L-08;Ingegneria Elettronica;PISA;50;M;39
2021;5001;Pisa;L-10;Informatica Umanistica;PISA;50;F;39
2021;5001;Pisa;LM-18;Informatica;PISA;50;M;39
2021;4801;Firenze;L-42;Storia;FIRENZE;48;M;39
2021;3801;Ferrara;LM-56;Economics, Management And Policies For Global Challenges;FERRARA;38;M;39
2021;3801;Ferrara;LM-13ante22;Chimica e Tecnologia Farmaceutiche;FERRARA;38;F;39
2021;3801;Ferrara;L-31;Informatica;FERRARA;38;M;39
2021;4101;Urbino;LM-13ante22;Farmacia;URBINO;41;F;39
2021;3801;Ferrara;LMG/01;Giurisprudenza;FERRARA;38;F;39
2021;8201;Palermo;L-03;Discipline delle Arti, della Musica e dello Spettacolo;PALERMO;82;F;39
2021;7001;Molise;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;CAMPOBASSO;70;F;39
2021;7101;Foggia;L-33;Economia;FOGGIA;71;F;39
2021;7101;Foggia;LM-77;Economia Aziendale;FOGGIA;71;F;39
2021;7801;Calabria;L-16;Scienze dell'Amministrazione;RENDE;78;F;39
2021;7202;Bari Politecnico;L-04;Disegno Industriale;BARI;72;M;39
2021;7202;Bari Politecnico;L-08;Ingegneria dei Sistemi Medicali;BARI;72;M;39
2021;6501;Salerno;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);SALERNO;65;F;39
2021;6306;Napoli Vanvitelli;LM-04cu;Architettura;AVERSA;61;M;39
2021;6601;L'Aquila;L-39;Scienze della Formazione e del Servizio Sociale;L'AQUILA;66;F;39
2021;6501;Salerno;LM-31;Ingegneria Gestionale;FISCIANO;65;F;39
2021;6901;Chieti e Pescara;LM-13ante22;Chimica e Tecnologia Farmaceutiche;CHIETI;69;F;39
2021;6901;Chieti e Pescara;LM-37;Lingue, Letterature e Culture Moderne;PESCARA;68;F;39
2021;6301;Napoli Federico II;LM-21;Ingegneria Biomedica;NAPOLI;63;M;39
2021;6303;Napoli L'Orientale;L-11;Lingue e Culture Comparate;NAPOLI;63;M;39
2021;6302;Napoli Parthenope;LM-67;Scienze Motorie per la Prevenzione ed il Benessere;NAPOLI;63;F;39
2021;6302;Napoli Parthenope;L-31;Informatica;NAPOLI;63;M;39
2021;5815;Roma UNICUSANO - telematica;L-09;Ingegneria Industriale;ROMA;58;F;39
2021;6001;Cassino;LM-87;Politiche Sociali e Servizio Sociale;CASSINO;60;F;39
2021;6301;Napoli Federico II;L-07;Ingegneria Civile;NAPOLI;63;M;39
2021;8201;Palermo;LM-57;Scienze della Formazione Continua;PALERMO;82;F;39
2021;8701;Catania;L-05;Filosofia;CATANIA;87;F;39
2021;9201;Cagliari;LM-61;Scienze degli Alimenti e della Nutrizione;CAGLIARI;92;F;39
2022;101;Torino;L-14;Diritto per le Imprese e le Istituzioni;TORINO;1;M;39
2022;102;Torino Politecnico;LM-23;Ingegneria Civile;TORINO;1;F;39
2022;201;Piemonte Orientale;LM-41;Medicina e Chirurgia;NOVARA;3;M;39
2022;201;Piemonte Orientale;LMG/01;Giurisprudenza;ALESSANDRIA;6;F;39
2022;101;Torino;LM-78;Filosofia;TORINO;1;F;39
2022;1503;Milano Bocconi;L-18;Economia e Management per Arte, Cultura e Comunicazione - Economics And Management For Arts, Culture And Communication;MILANO;15;M;39
2022;1502;Milano Politecnico;LM-12;Design & Engineering - Progetto e ingegnerizzazione del prodotto industriale;MILANO;15;F;39
2022;1502;Milano Politecnico;LM-04;Sustainable Architecture And Landscape Design - Architettura Sostenibile e Progetto del Paesaggio;PIACENZA;33;M;39
2022;1001;Genova;L-18;Economia delle Aziende Marittime, della Logistica e dei Trasporti;GENOVA;10;F;39
2022;1202;Insubria;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);COMO;13;F;39
2022;1202;Insubria;LM-77;Global entrepreneurship economics and management /Imprenditorialità, Economia e Management Internazionale (GEEM);VARESE;12;F;39
2022;1801;Pavia;LM-56;Economics, Finance and International Integration - Economia, Finanza e Integrazione Internazionale;PAVIA;18;F;39
2022;2201;Trento;L-24;Scienze e Tecniche di Psicologia Cognitiva;ROVERETO;22;M;39
2022;2301;Verona;LM-87;Servizio Sociale in Ambiti Complessi;VERONA;23;F;39
2022;2801;Padova;L-09;Ingegneria Biomedica;PADOVA;28;M;39
2022;1509;Milano Bicocca;L-41;Scienze Statistiche ed Economiche;MILANO;15;F;39
2022;1504;Milano Cattolica;LM-52;Politiche Europee ed Internazionali;MILANO;15;F;39
2022;1504;Milano Cattolica;LM-52;Politiche Europee ed Internazionali;MILANO;15;M;39
2022;1701;Brescia;LM-25;Ingegneria dell'Automazione Industriale;BRESCIA;17;M;39
2022;1801;Pavia;LM-25;Industrial Automation Engineering;PAVIA;18;M;39
2022;3401;Parma;LM-87;Programmazione e Gestione dei Servizi Sociali;PARMA;34;F;39
2022;3401;Parma;LM-77;International Business And Development;PARMA;34;F;39
2022;3601;Modena e Reggio Emilia;LM-13ante22;Chimica e Tecnologia Farmaceutiche;MODENA;36;F;39
2022;3601;Modena e Reggio Emilia;LM-77;International Management - Management internazionale;MODENA;36;F;39
2022;2801;Padova;L-36;Scienze Politiche;PADOVA;28;F;39
2022;2801;Padova;LM-32;Ingegneria Informatica;PADOVA;28;M;39
2022;2801;Padova;LM-90;European And Global Studies;PADOVA;28;F;39
2022;3001;Udine;L-03;Dams - Discipline dell'Audiovisivo, dei Media e dello Spettacolo;GORIZIA;31;F;39
2022;3201;Trieste;L-12;Comunicazione Interlinguistica Applicata alle Professioni Giuridiche;TRIESTE;32;F;39
2022;5801;Roma La Sapienza;LM-78;Filosofia;ROMA;58;M;39
2022;5801;Roma La Sapienza;LM-84;Scienze Storiche. Medioevo, Età Moderna, Età Contemporanea;ROMA;58;M;39
2022;5801;Roma La Sapienza;LM-14;Filologia Moderna;ROMA;58;M;39
2022;5803;Roma LUMSA;L-18;Economia e Gestione Aziendale;ROMA;58;M;39
2022;5801;Roma La Sapienza;L-11;Lingue, Culture, Letterature, Traduzione;ROMA;58;M;39
2022;5801;Roma La Sapienza;L-39;Servizio Sociale;ROMA;58;F;39
2022;5801;Roma La Sapienza;L-41;Statistica, Economia, Finanza e Assicurazioni;ROMA;58;M;39
2022;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);ROMA;58;F;39
2022;4801;Firenze;LM-77;Governo e Direzione d'Impresa;FIRENZE;48;M;39
2022;4801;Firenze;L-20;Scienze Umanistiche per la Comunicazione;FIRENZE;48;M;39
2022;4302;Camerino;L-04;Disegno Industriale e Ambientale;ASCOLI PICENO;44;M;39
2022;5001;Pisa;L-10;Lettere;PISA;50;M;39
2022;5001;Pisa;L-09;Ingegneria dell'Energia;PISA;50;M;39
2022;5001;Pisa;L-05;Filosofia;PISA;50;M;39
2022;5001;Pisa;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);PISA;50;M;39
2022;5001;Pisa;L-18;Economia e Legislazione dei Sistemi Logistici;LIVORNO;49;M;39
2022;5201;Siena;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);SIENA;52;M;39
2022;5001;Pisa;LM-25;Ingegneria Robotica e dell'Automazione;PISA;50;M;39
2022;4201;Marche;L-13;Scienze Biologiche;ANCONA;42;M;39
2022;4201;Marche;LM-32;Ingegneria Informatica e dell'Automazione;ANCONA;42;M;39
2022;3701;Bologna;LM-47;Management  delle Attività Motorie e Sportive;BOLOGNA;37;M;39
2022;3701;Bologna;LM-35;Ingegneria per l'Ambiente e il Territorio;BOLOGNA;37;M;39
2022;5813;Roma UNINETTUNO - telematica;LM-32;Ingegneria Informatica;ROMA;58;M;39
2022;5805;Roma LUISS;LM-77;GLOBAL MANAGEMENT AND POLITICS;ROMA;58;F;39
2022;6306;Napoli Vanvitelli;LM-04cu;Architettura;AVERSA;61;F;39
2022;6306;Napoli Vanvitelli;LM-04cu;Architettura;AVERSA;61;M;39
2022;6501;Salerno;L-16;Scienze dell'Amministrazione e dell'Organizzazione;FISCIANO;65;F;39
2022;6501;Salerno;L-36;Scienze Politiche e delle Relazioni Internazionali;FISCIANO;65;M;39
2022;6301;Napoli Federico II;LM-21;Ingegneria Biomedica;NAPOLI;63;M;39
2022;6302;Napoli Parthenope;LM-77;Amministrazione, Finanza e Consulenza Aziendale;NAPOLI;63;M;39
2022;7101;Foggia;L-10;Lettere e Beni Culturali;FOGGIA;71;F;39
2022;7801;Calabria;L-08;Ingegneria Gestionale;RENDE;78;M;39
2022;7801;Calabria;LM-32;Ingegneria Informatica;RENDE;78;M;39
2022;8701;Catania;LM-70;Scienze e tecnologie alimentari;CATANIA;87;F;39
2023;101;Torino;L-24;Scienze e Tecniche psicologiche;TORINO;1;M;39
2023;101;Torino;L-13;Scienze Biologiche;TORINO;1;M;39
2023;101;Torino;L-42;Storia;TORINO;1;M;39
2022;8701;Catania;L-07;Ingegneria Civile e Ambientale;CATANIA;87;M;39
2022;8301;Messina;L-08;Ingegneria Elettronica e Informatica;MESSINA;83;M;39
2022;8201;Palermo;L-05;Studi Filosofici e Storici;PALERMO;82;M;39
2022;7901;Catanzaro;L-08;Ingegneria Informatica e Biomedica;CATANZARO;79;F;39
2023;1501;Milano;L-16;Management pubblico e della sanità;MILANO;15;F;39
2023;1501;Milano;L-06;Scienze Umane dell'Ambiente, del Territorio e del Paesaggio;MILANO;15;M;39
2023;1501;Milano;LM-84;Scienze Storiche;MILANO;15;F;39
2023;1502;Milano Politecnico;LM-04cu;Ingegneria Edile-Architettura;LECCO;97;F;39
2023;1001;Genova;L-36;Scienze  Internazionali e Diplomatiche;GENOVA;10;F;39
2023;1202;Insubria;LM-92;Scienze e Tecniche della Comunicazione;VARESE;12;F;39
2023;1501;Milano;L/SNT2;Logopedia (abilitante alla professione sanitaria di Logopedista);MILANO;15;F;39
2023;102;Torino Politecnico;LM-04;Architettura per il Restauro e Valorizzazione del Patrimonio;TORINO;1;F;39
2023;1502;Milano Politecnico;LM-23;Ingegneria Civile-Civil Engineering;MILANO;15;F;39
2023;1504;Milano Cattolica;L-33;Economia delle Imprese e dei Mercati;MILANO;15;F;39
2023;1504;Milano Cattolica;L-18;Economia Aziendale;CREMONA;19;M;39
2023;1505;Milano IULM;L-15;Turismo, management e cultura;MILANO;15;F;39
2023;1509;Milano Bicocca;LM-92;Teoria e tecnologia della comunicazione;MILANO;15;M;39
2023;1509;Milano Bicocca;LM-82;Scienze statistiche ed economiche;MILANO;15;M;39
2023;1801;Pavia;LMG/01;Giurisprudenza;PAVIA;18;M;39
2023;1601;Bergamo;LM-31;Management Engineering;DALMINE;16;M;39
2023;1701;Brescia;L-14;Consulente del Lavoro e Giurista d'Impresa;BRESCIA;17;F;39
2023;1701;Brescia;LM-25;Ingegneria dell'Automazione Industriale;BRESCIA;17;M;39
2023;1701;Brescia;LM-31;Ingegneria gestionale;BRESCIA;17;F;39
2023;3401;Parma;L-26;Scienze e Tecnologie Alimentari;PARMA;34;M;39
2023;3401;Parma;L-20;Comunicazione e Media Contemporanei per le Industrie Creative;PARMA;34;M;39
2023;2701;Ca' Foscari Venezia;LM-52;Relazioni internazionali comparate;VENEZIA;27;M;39
2023;2801;Padova;L-02;Biotecnologie;PADOVA;28;M;39
2023;5801;Roma La Sapienza;L-09;Ingegneria Chimica;ROMA;58;M;39
2023;5601;Tuscia;L-18;Economia aziendale;VITERBO;56;M;39
2023;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);GAETA;59;F;39
2023;5801;Roma La Sapienza;LM-04cu;Ingegneria Edile-Architettura;ROMA;58;F;39
2023;5801;Roma La Sapienza;L-42;Storia, Antropologia, Religioni;ROMA;58;F;39
2023;5801;Roma La Sapienza;LM-25;Control Engineering;ROMA;58;M;39
2023;4801;Firenze;LM-77;Governo e direzione d'impresa;FIRENZE;48;F;39
2023;5001;Pisa;LM-21;Ingegneria Biomedica;PISA;50;M;39
2023;5001;Pisa;L-09;Ingegneria Gestionale;PISA;50;F;39
2023;5401;Perugia;LM-09;Scienze biotecnologiche mediche, veterinarie e forensi;PERUGIA;54;F;39
2023;3601;Modena e Reggio Emilia;L-18;Digital Marketing;REGGIO NELL'EMILIA;35;F;39
2023;3701;Bologna;L-26;Viticoltura ed Enologia;CESENA;40;M;39
2023;3801;Ferrara;LM-09;Biotecnologie per la Medicina Traslazionale;FERRARA;38;F;39
2023;4801;Firenze;L-03;Discipline delle Arti, della Musica e dello Spettacolo;FIRENZE;48;F;39
2023;6201;Sannio;LM-06;BIOLOGIA;BENEVENTO;62;F;39
2023;5814;Roma  Mercatorum - telematica;L-08;Ingegneria Informatica;ROMA;58;F;39
2023;5810;Roma Marconi - telematica;L-33;Scienze Economiche;ROMA;58;M;39
2023;5813;Roma UNINETTUNO - telematica;L-14;Diritto dell'impresa, del lavoro e delle nuove tecnologie;ROMA;58;F;39
2023;5802;Roma Tor Vergata;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;ROMA;58;F;39
2023;5803;Roma LUMSA;LM-51;Psicologia del Lavoro e del Benessere Organizzativo;ROMA;58;F;39
2023;5808;Roma Biomedico;LM-41;Medicina e Chirurgia;ROMA;58;M;39
2023;7101;Foggia;L-14;Scienze Investigative;FOGGIA;71;F;39
2023;7101;Foggia;L-18;ECONOMIA AZIENDALE;FOGGIA;71;F;39
2023;6901;Chieti e Pescara;LM-87;Politiche e management per il welfare;CHIETI;69;F;39
2023;6901;Chieti e Pescara;LM-61;Scienze dell'Alimentazione e Salute;CHIETI;69;F;39
2023;6501;Salerno;LM-31;Ingegneria gestionale;FISCIANO;65;F;39
2023;6601;L'Aquila;L-08;Ingegneria dell'Informazione;L'AQUILA;66;M;39
2023;6601;L'Aquila;L-09;Ingegneria Industriale;L'AQUILA;66;F;39
2023;6601;L'Aquila;LM-44;Ingegneria Matematica;L'AQUILA;66;M;39
2023;6306;Napoli Vanvitelli;LM-63;Scienze e tecniche delle amministrazioni pubbliche;CASERTA;61;M;39
2023;6306;Napoli Vanvitelli;L/SNT1;Infermieristica (abilitante alla professione sanitaria di Infermiere);AVELLINO;64;F;39
2023;7202;Bari Politecnico;L-07;Ingegneria Civile e Ambientale;BARI;72;M;39
2023;7201;Bari;L-30;Fisica;BARI;72;M;39
2023;7801;Calabria;L-15;Scienze Turistiche;RENDE;78;F;39
2023;8201;Palermo;L-09;Ingegneria Chimica e Biochimica;PALERMO;82;M;39
2023;8201;Palermo;L-20;Scienze della Comunicazione per le Culture e le Arti;PALERMO;82;F;39
2023;8201;Palermo;L-19;Scienze dell'educazione;AGRIGENTO;84;F;39
2023;8201;Palermo;LM-31;Management Engineering;PALERMO;82;M;39
2023;8201;Palermo;LM-89;Storia dell'Arte;PALERMO;82;F;39
2023;9201;Cagliari;LM-77;Economia Manageriale;CAGLIARI;92;M;39
2018;1504;Milano Cattolica;L-10;Lettere;BRESCIA;17;F;38
2018;1504;Milano Cattolica;L-01;Scienze dei Beni Culturali;MILANO;15;F;38
2018;1502;Milano Politecnico;L-17;Progettazione dell?Architettura;MANTOVA;20;F;38
2018;1505;Milano IULM;LM-65;Televisione, Cinema e New Media;MILANO;15;F;38
2018;1505;Milano IULM;L-20;Comunicazione, Media e Pubblicita;MILANO;15;M;38
2018;1601;Bergamo;LM-37;Lingue e Letterature Europee e Panamericane;BERGAMO;16;F;38
2018;1601;Bergamo;LM-38;Lingue Moderne per la Comunicazione e la Cooperazione Internazionale;BERGAMO;16;F;38
2018;1701;Brescia;LM-77;Management;BRESCIA;17;M;38
2018;2201;Trento;L-10;Studi Storici e Filologico-Letterari;TRENTO;22;F;38
2018;101;Torino;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);TORINO;1;M;38
2018;101;Torino;L-27;Chimica e Tecnologie Chimiche;TORINO;1;M;38
2018;101;Torino;LM-85;Scienze Pedagogiche;TORINO;1;F;38
2018;102;Torino Politecnico;L-07;Ingegneria per l'Ambiente e il Territorio;TORINO;1;M;38
2018;102;Torino Politecnico;LM-04;Architettura (Restauro);TORINO;1;F;38
2018;1001;Genova;L-08;Ingegneria Biomedica;GENOVA;10;F;38
2018;1301;Novedrate e-Campus - telematica;L-36;Scienze Politiche e Sociali;NOVEDRATE;13;M;38
2018;1001;Genova;LM-21;Bioingegneria;GENOVA;10;F;38
2018;1501;Milano;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);MILANO;15;F;38
2018;3401;Parma;LM-13ante22;Chimica e Tecnologia Farmaceutiche;PARMA;34;F;38
2018;3201;Trieste;L-33;Economia, Commercio Internazionale e Mercati Finanziari;TRIESTE;32;F;38
2018;2801;Padova;LM-32;Ingegneria Informatica;PADOVA;28;M;38
2018;2201;Trento;L-39;Servizio Sociale;TRENTO;22;F;38
2018;2301;Verona;L-18;Economia Aziendale;VICENZA;24;M;38
2018;2301;Verona;LM-77;Marketing e Comunicazione d'Impresa;VERONA;23;F;38
2018;2701;Ca' Foscari Venezia;LM-56;Sviluppo Economico e dell'Impresa;TREVISO;26;F;38
2018;2801;Padova;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);TREVISO;26;F;38
2018;2801;Padova;L-27;Chimica Industriale;PADOVA;28;M;38
2018;3701;Bologna;LM-77;Economia e Commercio;FORLI';40;M;38
2018;4801;Firenze;LM-13ante22;Farmacia;FIRENZE;48;F;38
2018;4801;Firenze;L-39;Servizio Sociale;FIRENZE;48;F;38
2018;4302;Camerino;LM-13ante22;Farmacia;CAMERINO;43;M;38
2018;4302;Camerino;L-17;Scienze dell'Architettura;ASCOLI PICENO;44;F;38
2018;4201;Marche;L-18;Economia Aziendale;SAN BENEDETTO DEL TRONTO;44;F;38
2018;4201;Marche;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);FERMO;109;F;38
2018;4201;Marche;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);MACERATA;43;F;38
2018;6301;Napoli Federico II;LM-06;Scienze Biologiche;NAPOLI;63;M;38
2018;5807;Roma Tre;LM-52;Relazioni Internazionali;ROMA;58;M;38
2018;5807;Roma Tre;LM-16;Finanza e Impresa;ROMA;58;M;38
2018;5813;Roma UNINETTUNO - telematica;L-18;Economia e Gestione delle Imprese;ROMA;58;F;38
2018;6001;Cassino;L-18;Economia Aziendale;CASSINO;60;F;38
2018;5803;Roma LUMSA;L-33;Economia e Commercio;PALERMO;82;M;38
2018;5801;Roma La Sapienza;L-02;Biotecnologie;ROMA;58;F;38
2018;5801;Roma La Sapienza;LM-06;Genetica e Biologia Molecolare;ROMA;58;F;38
2018;5801;Roma La Sapienza;LM-65;Spettacolo, Moda e Arti Digitali;ROMA;58;F;38
2018;5401;Perugia;LM-33;Ingegneria Meccanica;PERUGIA;54;M;38
2018;5201;Siena;L-39;Scienze del Servizio Sociale;SIENA;52;F;38
2018;5201;Siena;LM-52;Scienze Internazionali;SIENA;52;F;38
2018;7201;Bari;L-02;Biotecnologie Mediche e Farmaceutiche;BARI;72;F;38
2018;7001;Molise;L-13;Scienze Biologiche;PESCHE;94;F;38
2018;7202;Bari Politecnico;LM-24;Ingegneria dei Sistemi Edilizi;BARI;72;M;38
2018;7203;Casamassima - G.Degennaro;LM-77;Economia e Management;CASAMASSIMA;72;F;38
2018;7501;Salento;L-33;Economia e Finanza;LECCE;75;F;38
2018;6301;Napoli Federico II;LMG/01;Giurisprudenza;NAPOLI;63;M;38
2018;6302;Napoli Parthenope;LM-77;Management e Finanza d'Azienda;NAPOLI;63;M;38
2018;6306;Napoli Vanvitelli;LM-63;Scienze e Tecniche delle Amministrazioni Pubbliche;CASERTA;61;M;38
2018;6306;Napoli Vanvitelli;LM-56;Economia, Finanza e Mercati;CAPUA;61;M;38
2018;6501;Salerno;LM-32;Ingegneria Informatica;FISCIANO;65;M;38
2018;6501;Salerno;LM-56;Economia;FISCIANO;65;F;38
2018;8701;Catania;L-22;Scienze Motorie;CATANIA;87;M;38
2018;8701;Catania;L-08;Ingegneria Elettronica;CATANIA;87;M;38
2018;8301;Messina;LM-13ante22;Chimica e Tecnologia Farmaceutiche;MESSINA;83;F;38
2018;7801;Calabria;LM-06;Biologia;RENDE;78;F;38
2018;7801;Calabria;L-36;Scienze Politiche;RENDE;78;M;38
2018;8301;Messina;L-15;Turismo Culturale e Discipline delle Arti, della Musica e dello Spettacolo;MESSINA;83;F;38
2018;8201;Palermo;L-05;Studi Filosofici e Storici;PALERMO;82;F;38
2019;201;Piemonte Orientale;LM/SNT1;Scienze Infermieristiche e Ostetriche;NOVARA;3;F;38
2019;201;Piemonte Orientale;L-10;Lettere;VERCELLI;2;F;38
2019;1001;Genova;LM-21;Bioingegneria;GENOVA;10;F;38
2019;1001;Genova;LM-77;Amministrazione, Finanza e Controllo;GENOVA;10;F;38
2019;1501;Milano;L-14;Scienze dei Servizi Giuridici;MILANO;15;M;38
2019;1501;Milano;L-06;Scienze Umane dell'Ambiente, del Territorio e del Paesaggio;MILANO;15;M;38
2019;102;Torino Politecnico;L-08;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;M;38
2019;101;Torino;L-26;Viticoltura ed Enologia;GRUGLIASCO;1;M;38
2019;101;Torino;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);TORINO;1;M;38
2019;1504;Milano Cattolica;L-10;Lettere;BRESCIA;17;F;38
2019;1503;Milano Bocconi;LM-56;Economics And Management Of Innovation And Technology;MILANO;15;F;38
2019;1503;Milano Bocconi;LM-77;Economia e Legislazione per l'Impresa;MILANO;15;F;38
2019;1504;Milano Cattolica;LM-56;Economia;MILANO;15;F;38
2019;1502;Milano Politecnico;LM-12;Design del Prodotto per l'Innovazione;MILANO;15;M;38
2019;1509;Milano Bicocca;L-27;Scienza dei Materiali;MILANO;15;M;38
2019;1601;Bergamo;LM-14;Culture Moderne Comparate;BERGAMO;16;F;38
2019;1509;Milano Bicocca;LM-82;Scienze Statistiche ed Economiche;MILANO;15;F;38
2019;3701;Bologna;LM-02;Archeologia e Culture del Mondo Antico;BOLOGNA;37;F;38
2019;3701;Bologna;LM-04cu;Ingegneria Edile-Architettura;BOLOGNA;37;F;38
2019;3701;Bologna;L-27;Chimica e Chimica dei Materiali;BOLOGNA;37;F;38
2019;4301;Macerata;L-39;Teorie, Culture e Tecniche per il Servizio Sociale;MACERATA;43;F;38
2019;3801;Ferrara;LM-37;Lingue e Letterature Straniere;FERRARA;38;F;38
2019;3801;Ferrara;LMG/01;Giurisprudenza;FERRARA;38;M;38
2019;3701;Bologna;LM-69;Scienze e Tecnologie Agrarie;BOLOGNA;37;F;38
2019;2702;Venezia Iuav;LM-12;Design del Prodotto e della Comunicazione Visiva;VENEZIA;27;F;38
2019;2201;Trento;L-08;Ingegneria dell'Informazione e delle Comunicazioni;TRENTO;22;M;38
2019;2201;Trento;LM-23;Ingegneria Civile;TRENTO;22;M;38
2019;1801;Pavia;LM-77;Economia e Legislazione d'Impresa;PAVIA;18;F;38
2019;1801;Pavia;L-20;Comunicazione, Innovazione, Multimedialità;PAVIA;18;M;38
2019;1801;Pavia;L-20;Comunicazione, Innovazione, Multimedialita;PAVIA;18;M;38
2019;1801;Pavia;L-24;Scienze e Tecniche Psicologiche;PAVIA;18;M;38
2019;2801;Padova;L-08;Ingegneria Meccanica e Meccatronica;VICENZA;24;M;38
2019;2801;Padova;L-27;Chimica;PADOVA;28;M;38
2019;2801;Padova;LM-50;Management dei Servizi Educativi e Formazione Continua;ROVIGO;29;F;38
2019;6201;Sannio;LMG/01;Giurisprudenza;BENEVENTO;62;M;38
2019;6301;Napoli Federico II;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);NAPOLI;63;F;38
2019;6301;Napoli Federico II;L-05;Corso di Laurea in Filosofia;NAPOLI;63;M;38
2019;5807;Roma Tre;L-42;Scienze Storiche, del Territorio e per la Cooperazione Internazionale;ROMA;58;M;38
