"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",38216,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",1367,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",29886,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",74385,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",622,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",3512,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",136,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",2508,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",6778,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",296,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",1706,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",80,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",1121,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",3203,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",326,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",1806,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",56,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",1387,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",3575,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",2307,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",18445,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",537,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",14316,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",35609,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",659,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",5139,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",280,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",4273,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",10352,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",2216,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",18742,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",768,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",13744,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",35471,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",1694,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",16986,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",626,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",12262,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",31568,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",3981,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",114,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",2993,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",7443,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",713,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",6917,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",137,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",5156,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",12923,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",2439,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",20905,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",988,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",16134,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",40468,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",474,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",5484,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",118,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",4134,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",10210,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",1244,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",2406,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",1682,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",14536,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",264,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",10749,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",27231,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",251,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",2282,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",39,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",1843,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",4415,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",717,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",6564,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",109,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",5259,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",12649,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",2004,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",15275,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",382,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",13112,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",30774,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",1275,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",5508,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",159,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",4366,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",11308,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",354,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",133,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",19,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",1010,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","1","nubile/celibe","2020","2020",1828,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","2","coniugata/o","2020","2020",15518,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","3","divorziata/o","2020","2020",343,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","4","vedova/o","2020","2020",13771,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y82","82 anni","99","totale","2020","2020",31460,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",5770,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",25,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",5859,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",851,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",4338,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",6465,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",65275,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",4610,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",33293,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",5012,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",17844,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",116,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",367,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",31318,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",2159,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",623,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",859,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",31710,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",406,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",14504,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",687,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",310,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",13932,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",1996,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",1154,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",36413,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",2543,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",125,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",1533,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",1166,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",16105,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",2916,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",13592,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",11521,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",15527,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",879,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",28441,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",53,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",409,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",1173,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",595,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",115,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",6169,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","2","coniugata/o","2020","2020",1383,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",54,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",2913,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",285,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","3","divorziata/o","2020","2020",61,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","4","vedova/o","2020","2020",1377,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","99","totale","2020","2020",3256,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y83","83 anni","1","nubile/celibe","2020","2020",2227,,
